""	"Other_DHS_1_obs_exp"	"Other_DHS_2_obs_exp"	"Other_DHS_3_obs_exp"	"Other_DHS_4_obs_exp"	"Other_DHS_5_obs_exp"	"APOBEC_DHS_1_obs_exp"	"APOBEC_DHS_2_obs_exp"	"APOBEC_DHS_3_obs_exp"	"APOBEC_DHS_4_obs_exp"	"APOBEC_DHS_5_obs_exp"	"Other_Rep_1_obs_exp"	"Other_Rep_2_obs_exp"	"Other_Rep_3_obs_exp"	"Other_Rep_4_obs_exp"	"Other_Rep_5_obs_exp"	"APOBEC_Rep_1_obs_exp"	"APOBEC_Rep_2_obs_exp"	"APOBEC_Rep_3_obs_exp"	"APOBEC_Rep_4_obs_exp"	"APOBEC_Rep_5_obs_exp"	"Other_XPD_1_obs_exp"	"Other_XPD_2_obs_exp"	"Other_XPD_3_obs_exp"	"Other_XPD_4_obs_exp"	"Other_XPD_5_obs_exp"	"APOBEC_XPD_1_obs_exp"	"APOBEC_XPD_2_obs_exp"	"APOBEC_XPD_3_obs_exp"	"APOBEC_XPD_4_obs_exp"	"APOBEC_XPD_5_obs_exp"	"Other_XR_1_obs_exp"	"Other_XR_2_obs_exp"	"Other_XR_3_obs_exp"	"Other_XR_4_obs_exp"	"Other_XR_5_obs_exp"	"APOBEC_XR_1_obs_exp"	"APOBEC_XR_2_obs_exp"	"APOBEC_XR_3_obs_exp"	"APOBEC_XR_4_obs_exp"	"APOBEC_XR_5_obs_exp"	"Other_CBS_log_obs_exp"	"Other_Flank_log_obs_exp"	"APOBEC_CBS_log_obs_exp"	"APOBEC_log_Flank_obs_exp"	"Other_Coding_exon_obs_exp"	"Other_Intron_obs_exp"	"Other_3_UTR_obs_exp"	"Other_5_UTR_obs_exp"	"Other_Intergenic_obs_exp"	"APOBEC_Coding_exon_obs_exp"	"APOBEC_Intron_obs_exp"	"APOBEC_3_UTR_obs_exp"	"APOBEC_5_UTR_obs_exp"	"APOBEC_Intergenic_obs_exp"	"Other_Open_obs_exp"	"Other_Close_obs_exp"	"APOBEC_Open_obs_exp"	"APOBEC_Close_obs_exp"	"Genotype"
"335"	0.491566	-0.757367	-0.710062	-0.84128	-0.826829	0.306892	-1.22509	-0.817503	-1.30937	-0.762703	-0.970684	0.0704992	-0.237787	-0.502291	-0.551488	-0.920639	-0.0554129	-0.0895313	-0.484118	-0.820611	-0.884652	-0.904751	-0.156556	-0.420011	-0.033447	-0.980808	-1.05856	0.0187339	-1.49476	-0.25186	0.521252	-0.864717	-1.01429	-0.751893	-0.572458	0.175735	-0.809294	-0.756075	-1.95047	-0.499412	-1.3505	-1.35927	-0.226508	-1.51602	-0.221706	-0.68648	-0.934044	-1.09424	0.436844	-2.80116	-0.688946	0.274625	-0.992767	0.43051	-0.814144	-0.252317	-1.02012	-0.316101	"WT"
"336"	0.307638	-0.243817	-0.4185	-0.2492	-0.432026	0.0375369	-0.0440252	0.0377055	-0.0267179	0.0466587	0.128082	0.0980152	-0.226871	-0.109052	-0.454447	0.0404155	-0.0593491	-0.0786627	-0.00515385	0.214846	-0.0761024	-0.316068	-0.104429	-0.264804	-0.149649	-0.0501558	-0.00864596	-0.092494	0.120339	0.0737517	0.332885	-0.157007	-0.348635	-0.340612	-0.493989	0.0021048	0.0114527	-0.00313839	-0.00166439	0.0448138	0.0607668	-0.635813	-0.124328	0.102618	-0.44155	-0.280932	-0.580573	-0.509793	0.232648	-0.0843965	0.0197161	-0.0180159	0.756332	-0.0209141	-0.412032	0.0163965	0.0759022	-0.0340008	"WT"
"337"	0.271127	-0.0166506	-0.0877303	-0.183042	-0.251449	0.126867	0.102309	-0.070156	-0.0488987	-0.383161	0.429354	0.0816123	-0.252463	-0.38886	-0.291528	0.52698	0.0737791	-0.24818	-0.382765	-0.33647	-0.166558	-0.017493	0.0473569	-0.0778052	-0.0164799	0.141276	0.0462396	-0.208986	0.0135837	-0.226289	0.479613	-0.0882026	0.0192464	-0.232989	-0.509531	0.362363	0.122421	-0.304785	-0.146169	-0.367521	-1.69377	-0.522426	0.57777	0.0345961	-0.56857	-0.278473	-0.765685	-0.891191	0.231518	-0.201264	-0.227797	-0.611312	-0.144047	0.171053	-0.463147	0.159539	-0.391388	0.164349	"WT"
"338"	0.224621	-0.0187567	-0.130323	-0.36999	-0.397178	0.151274	0.0554595	0.109053	-0.036372	0.0747657	0.472498	0.182247	-0.233301	-0.617171	-0.826235	0.213615	0.0824982	-0.0977458	-0.0706195	-0.190434	0.133235	0.0181926	-0.122498	-0.289568	-0.358341	0.10388	0.14883	-0.0397255	0.0511215	0.0920856	0.288158	-0.0120854	-0.146365	-0.186305	-0.660445	-0.0805882	0.092424	0.14814	0.0040339	0.180326	0.291344	-0.881571	0.226003	0.175403	-0.281774	-0.486329	-0.640535	-0.419397	0.327687	-0.141483	-0.112646	0.55865	0.953101	0.0662063	-0.745534	0.159306	-0.0982569	0.112713	"WT"
"339"	0.123772	-0.192315	-0.115294	-0.341678	-0.207619	0.345805	-0.387546	-0.603159	-0.288699	-0.350758	-0.201634	0.00216242	-0.132179	-0.132882	-0.244712	-0.00467034	-0.0564552	-0.324097	-0.220668	-0.419299	-0.179966	-0.192124	-0.0412568	-0.170194	-0.114173	0.217789	-0.215255	-0.0222893	-0.829462	-0.380696	-0.0459511	-0.225334	-0.298935	-0.0426098	-0.0975111	-0.145058	-0.0251712	-0.279336	-0.528798	-0.172348	0.778789	-0.11392	0.99041	-0.153676	-0.136263	-0.163533	0.134431	-0.587845	0.145247	-0.0984036	-0.117925	0.313536	0.552161	0.0952223	-0.244847	-0.0799049	-0.240164	-0.12894	"ERCC2"
"340"	0.221432	-0.0643864	-0.181699	-0.231142	-0.228473	0.091666	0.119423	0.151781	0.0153548	0.0567777	0.509108	0.175403	-0.225923	-0.415738	-0.713351	0.204854	-0.0121655	-0.0314314	-0.135733	-0.00386872	0.0734638	-0.0197202	-0.0336611	-0.256921	-0.194935	0.208804	0.0972332	0.0877344	-0.0991467	0.131919	0.152651	-0.0276117	-0.0651605	-0.0490703	-0.486321	-0.0909935	0.114913	0.136388	0.127805	0.136638	0.241755	-0.49014	-0.102994	-0.00839199	-0.0706135	-0.360959	-0.548744	-0.263035	0.264633	0.504203	-0.00976394	0.348788	1.13154	-0.0117872	-0.638885	0.242035	-0.0385071	0.111312	"WT"
"341"	0.182235	-0.10554	-0.161955	-0.00724462	-0.113657	0.0842276	0.112553	-0.00218879	0.11382	-0.0289771	0.0396157	0.0437504	-0.0319151	-0.0839805	-0.27194	0.193179	0.00562994	-0.0462371	-0.108988	0.015312	-0.0944073	-0.21535	0.0363416	0.0179789	0.0575958	0.06067	-0.00546806	0.11306	0.0474267	0.0672808	0.190033	-0.044592	-0.0106808	-0.157382	-0.181485	-0.0981611	0.171066	-0.00510172	0.0408644	0.161294	-1.23879	-0.195669	0.825501	-0.128808	-0.688613	-0.11533	-0.371208	-1.27699	0.125043	0.17853	-0.0314609	0.341166	0.994855	0.0131406	-0.216114	0.12766	0.00198955	0.123997	"WT"
"342"	0.320531	-0.233193	-0.3194	-0.505367	-0.488508	-0.00208476	-0.0199411	-0.0701484	0.0329613	0.146551	0.0032856	0.0886437	-0.189787	-0.266871	-0.510755	-0.100668	-0.00287816	-0.0343391	0.0982444	0.13426	-0.149111	-0.440324	-0.195852	-0.178131	-0.13226	0.0330318	-0.0170958	-0.0683502	0.000591384	0.14325	0.202913	-0.335048	-0.294659	-0.349324	-0.346362	-0.395959	0.0820076	0.0572492	0.0433305	0.238126	-0.422232	-0.24637	0.181701	0.0760117	0.128161	-0.409363	-0.0646926	0.17154	0.282416	0.604109	0.0271116	0.368176	1.15812	-0.0446872	-0.52824	-0.000473282	0.108866	-0.0159736	"WT"
"343"	0.0829614	-0.0417601	-0.129565	-0.142965	-0.202185	0.0488639	-0.00631984	-0.117704	-0.00815983	-0.0507774	0.323981	0.0844045	-0.143481	-0.179922	-0.337716	0.133037	-0.00397432	-0.0809056	-0.0549032	0.0523185	-0.101259	-0.0767565	-0.0970096	-0.0601085	-0.0797494	-0.0308256	-0.0668625	-0.0730973	0.032383	0.00544311	0.0623981	-0.0250625	-0.0478454	-0.149341	-0.279147	-0.216951	-0.0146876	0.0032856	0.0235676	0.0589399	-0.62644	-0.0449119	-0.158338	0.0201857	-0.530356	-0.151937	-0.105843	-0.584962	0.125916	0.455281	-0.0300387	-0.120468	1.00144	0.0122254	-0.323411	0.0781726	-0.0374895	-0.0057867	"WT"
"344"	0.366219	-0.288123	-0.250167	-0.292318	-0.515363	0.0720509	-0.071773	-0.0285694	-0.0294069	-0.024609	0.303974	0.145573	-0.258173	-0.421011	-0.791375	0.0600474	-0.177126	-0.187135	-0.0444729	0.0945199	-0.0483137	-0.234304	-0.0487763	-0.291719	-0.19574	-0.0316924	-0.127764	-0.113654	-0.0295277	0.192308	0.192863	-0.23736	-0.154042	-0.20136	-0.471763	-0.215074	-0.165019	0.00407706	-0.00938199	0.250889	-2.52607	-0.596551	0.524916	-0.173767	-0.261123	-0.456704	-0.576542	-0.421666	0.330455	0.514087	-0.137253	0.540741	0.651931	0.0739436	-0.716434	0.119476	-0.00445325	-0.0157227	"WT"
"345"	0.303787	-0.207813	-0.239692	-0.326185	-0.390073	0.120458	-0.189667	-0.273437	-0.346072	-0.449294	0.237955	0.211349	-0.165664	-0.351715	-0.836197	0.509747	0.195335	-0.165499	-0.718009	-0.993129	0.0198869	-0.235491	-0.0199206	-0.235267	-0.274662	-0.00719532	0.0186057	-0.220409	-0.455091	-0.423954	0.211461	-0.134279	-0.279063	-0.198543	-0.395346	0.2957	-0.0497929	-0.135786	-0.959691	-0.4975	-1.20477	-0.82134	-0.613531	-0.41233	-0.485889	-0.402941	-0.64967	-0.961994	0.304406	-0.16493	-0.457411	-0.628124	-1.0072	0.32549	-0.654215	0.155594	-0.727	0.210975	"WT"
"346"	0.0505922	0.0883723	0.112567	0.125902	0.117615	0.031367	0.0612509	0.127184	0.11719	0.191563	0.174432	0.0673496	0.0381412	-0.00465587	-0.107168	-0.0751309	-0.00662417	0.0494774	0.100372	0.125254	0.301389	0.22657	0.0680241	0.0279325	-0.0915053	0.20498	0.134865	0.0431065	0.0589122	0.0966802	-0.267283	0.145495	0.16092	0.154791	0.224003	-0.257892	0.121692	0.135535	0.153481	0.312049	0.833036	0.109213	1.2705	0.308	0.0927757	0.0764496	0.181204	-0.261801	-0.0777093	0.451045	0.107005	0.449862	0.933104	-0.124898	0.0856286	0.0273381	0.183455	-0.00196918	"ERCC2"
"347"	0.188578	-0.00778991	-0.160837	-0.17509	-0.157737	0.0478036	0.073409	0.0628263	-0.00953156	0.0447158	0.281633	0.0916389	-0.163779	-0.236872	-0.255848	0.247356	-0.0146643	-0.105214	-0.130069	0.126484	0.0278476	-0.163483	-0.085313	-0.0499572	-0.0203492	0.0821712	0.00373175	-0.0194233	0.0554733	0.0968555	0.365121	0.0196592	-0.0910826	-0.214525	-0.424868	0.149025	0.105919	0.0202141	-0.0243742	-0.0392778	-0.608809	-0.499384	0.402275	0.0639723	-0.602927	-0.19163	-0.451465	-0.0540598	0.174688	-0.0334366	0.00552934	0.00196073	0.876448	-0.0110965	-0.335827	0.110524	-0.00349989	0.0852207	"WT"
"348"	0.252948	-0.112288	-0.190139	-0.190475	-0.364559	0.0246176	0.0275646	0.0433585	0.0258793	0.0342862	0.386645	0.166625	-0.114179	-0.373239	-0.491413	-0.00509014	0.0428684	0.0257517	0.031127	0.0792381	-0.0821604	-0.0952978	-0.100897	-0.18213	-0.0738381	0.010608	0.0419018	-0.00889416	0.0309858	0.0802893	0.41328	-0.150617	-0.160471	-0.314241	-0.433097	0.0132979	0.0541539	0.0256525	0.0202141	0.042098	-0.611958	-0.583069	0.00814263	0.0867158	-0.509034	-0.283499	-0.630684	-0.516341	0.231051	0.214834	0.00854426	0.00338636	0.578929	-0.0123924	-0.50111	0.101072	0.0249579	0.0415654	"WT"
"349"	0.184471	-0.173747	-0.305815	-0.234511	-0.254448	0.0725312	0.0193461	-0.0450875	-0.154602	0.0818713	-0.0145477	0.0226306	-0.281604	-0.221092	-0.17241	0.0559869	0.0317904	-0.13734	-0.0814031	0.0827843	-0.422366	-0.326532	-0.183025	-0.0847239	0.144451	-0.153615	-0.0863373	0.0149408	0.0952763	0.0931545	0.520105	-0.235372	-0.399844	-0.383953	-0.438393	0.253965	-0.189883	-0.00843988	-0.124181	0.0190329	-1.45943	-0.602256	0.415034	-0.340773	-0.459721	-0.30274	-1.09498	-0.62293	0.242877	-0.127682	-0.0573977	-0.341036	0.891645	0.0441423	-0.328073	0.0144981	0.0052275	0.0263893	"WT"
"350"	0.163344	-0.049336	-0.156241	-0.0808033	-0.331106	0.0285974	0.123203	0.182591	0.121042	0.0541539	0.465086	0.086349	-0.129957	-0.347164	-0.61153	0.0316775	-0.137264	-0.0328904	0.0284843	0.1599	0.116138	-0.0387605	-0.0341751	-0.201548	-0.231258	0.0795385	0.146408	0.0521933	0.171066	0.0610158	0.183315	-0.018878	-0.0534697	-0.152981	-0.389302	-0.159389	0.0888336	0.1139	0.125968	0.30471	-0.65306	-0.431178	0.62784	0.149441	-0.121286	-0.259763	0.0250572	0.137425	0.193267	0.366297	0.0161825	0.446214	1.04132	-0.0462773	-0.522627	0.211498	0.0754779	0.0669916	"WT"
"351"	0.208717	-0.150358	-0.126724	-0.301106	-0.315801	0.374533	-0.171544	-0.210728	-0.240176	-0.494877	0.228123	0.0116531	-0.349798	-0.377471	-0.162961	0.304359	-0.186569	-0.340574	-0.386891	-0.12648	-0.304437	-0.26075	-0.115055	-0.0966115	0.0813942	-0.0509612	-0.0645523	-0.269949	-0.0736255	-0.147654	0.480937	-0.161842	-0.200616	-0.313834	-0.617454	0.398952	0.00608973	-0.3043	-0.225816	-0.650365	-1.13969	-0.684188	-0.722465	-0.981853	-0.625952	-0.305599	-0.627257	-0.415365	0.250282	-1.03504	-0.204911	-0.674462	-0.104336	0.183531	-0.383187	0.0707053	-0.391895	0.0141982	"WT"
"352"	0.251156	-0.100332	-0.0765815	-0.183923	-0.410495	0.0380147	0.123044	0.0812169	0.0452053	0.163911	0.409831	0.114807	-0.258767	-0.377977	-0.476832	0.0392648	-0.0300977	-0.00371684	0.0500071	0.109989	0.0680104	-0.0758834	-0.0744137	-0.225234	-0.126327	0.194919	0.0832474	0.00745387	0.0376071	0.12762	0.084214	-0.0146453	-0.0960794	-0.166402	-0.252235	-0.229555	0.0754916	0.14513	0.173703	0.246141	1.45843	-0.378222	0.778436	0.263407	0.378034	-0.331984	-0.225153	0.161746	0.232256	0.54891	0.0545846	0.387374	1.22689	-0.0700091	-0.487466	0.188439	0.122911	0.0568748	"WT"
"353"	0.189148	-0.110252	-0.243064	-0.244812	-0.392397	0.360892	-0.163276	-0.15067	-0.00675317	-0.525077	0.432927	0.166548	-0.349778	-0.492217	-0.754426	0.53061	0.228579	-0.38101	-0.583952	-0.979362	0.129639	-0.193417	-0.111951	-0.251595	-0.323476	0.253445	-0.247147	0.0387031	-0.0647968	-0.369216	0.31414	-0.055239	-0.135787	-0.388027	-0.598892	0.177931	-0.190164	0.251652	-0.143714	-0.563265	-0.650764	-0.75005	0.217591	-0.513409	-0.365836	-0.425294	-0.889877	-0.82956	0.310643	-0.161952	-0.478274	-0.338758	0.220392	0.305399	-0.709736	0.146329	-0.832203	0.224423	"WT"
"354"	0.31698	-0.230626	-0.47862	-0.390604	-0.336362	-0.0587134	0.130746	-0.0140333	0.133261	-0.0321807	-0.133083	0.0652138	-0.202376	-0.27447	-0.665507	0.0494635	-0.00173372	0.0501046	-0.0162348	-0.105462	-0.270391	-0.253108	-0.232862	-0.232254	-0.0263109	0.0987968	-0.0150287	0.0508569	0.0224743	0.0141696	0.257433	-0.255541	-0.242401	-0.388055	-0.430954	-0.245961	0.141027	0.0960324	0.133037	0.0123684	-0.278976	-0.819901	-0.704872	0.0999819	0.111886	-0.493605	-0.374716	-0.353323	0.337334	0.240717	0.00288251	0.350395	1.07815	-0.0110107	-0.602399	0.00121136	-0.00468482	0.0634753	"WT"
"355"	0.236033	-0.3833	-0.223055	-0.175807	-0.322464	0.0929787	0.158027	-0.0542425	0.0604625	0.102255	0.190172	0.0547513	-0.190778	-0.375585	-0.657336	-0.0248556	-0.0792509	-0.0486345	0.0430925	-0.0327561	-0.0701408	-0.142992	0.0310564	-0.31479	-0.285347	0.131471	0.11929	0.0146981	-0.022008	0.120086	0.163486	-0.118375	-0.222051	-0.187852	-0.458822	0.00401951	0.170053	-0.0418255	0.0177509	0.200291	-0.140124	-0.546778	0.785877	-0.184979	-0.483767	-0.338933	-0.480438	-0.957773	0.271342	0.434828	-0.0360391	0.283922	0.800579	-0.00561289	-0.57674	0.0556538	-0.00819901	0.0729976	"WT"
"356"	0.114567	0.0623428	-0.0141557	-0.0961488	-0.271801	0.129389	0.0897964	-0.00488891	-0.238488	-0.40819	0.844691	0.252549	-0.229085	-0.636383	-1.07093	1.00669	0.268901	-0.299069	-0.983977	-1.28652	0.336649	0.0799754	0.0436525	-0.248857	-0.404502	0.516822	0.183798	-0.0491061	-0.386097	-0.899262	0.231604	0.18508	0.0258651	-0.124983	-0.563836	0.206343	0.289292	0.100883	-0.401652	-0.802884	0.273456	-0.620097	0.391196	-0.501843	-0.29318	-0.373709	-0.722332	-0.548991	0.275949	-0.625932	-0.418286	-0.920491	-2.14948	0.290684	-0.73672	0.297344	-0.837934	0.291002	"WT"
"357"	0.241352	-0.158125	-0.301163	-0.354381	-0.35256	-0.00491063	0.0614029	0.0686295	0.0815442	0.170617	0.00335757	0.0484873	-0.186091	-0.226642	-0.371001	-0.149895	-0.0673114	0.0264318	0.125069	0.189945	-0.290328	-0.251542	-0.209528	-0.19101	0.0391665	0.106147	0.0576651	-0.0372171	0.0474826	0.201383	0.202261	-0.312782	-0.2828	-0.22299	-0.268222	-0.260918	0.082689	0.0953844	0.0819804	0.326089	-0.349366	-0.154406	0.625934	0.227211	0.156189	-0.319348	-0.144331	0.376568	0.238065	0.58029	0.044548	0.464668	1.48523	-0.070209	-0.414822	0.06255	0.150443	0.0258368	"WT"
"358"	0.203777	-0.21458	-0.279224	-0.354865	-0.368069	0.00775524	0.0938441	0.0216219	-0.0592454	0.14104	-0.00753464	0.121904	-0.228941	-0.281502	-0.541269	0.0259076	-0.0154281	0.00344393	-0.110654	0.0413972	-0.205552	-0.111126	-0.175051	-0.338719	-0.115862	0.176195	0.0242629	0.00640575	-0.11901	0.112647	0.113647	-0.196044	-0.274156	-0.299905	-0.30451	-0.17538	-0.0127868	0.0566668	0.107393	0.206106	-1.31034	-0.405692	-0.141869	0.0274372	-0.134151	-0.332504	-0.648566	-0.0892397	0.254509	0.310864	0.0263043	0.146746	1.22382	-0.0310172	-0.600205	0.156953	0.00144197	0.0798798	"WT"
"359"	0.173959	-0.182796	-0.331309	-0.48048	-0.436584	-0.0106313	-0.175107	-0.395672	-0.603613	-0.463024	0.12002	0.0830567	-0.264029	-0.276342	-0.295255	0.300897	0.193419	-0.406071	-0.480114	-0.435419	-0.368778	-0.475038	-0.229553	-0.206435	0.023965	-0.254444	-0.223301	-0.059047	-0.37808	-0.664144	0.406167	-0.411846	-0.383345	-0.427434	-0.53426	0.539263	-0.668105	-0.454024	-0.507234	-0.870124	-1.61117	-0.366385	-0.722465	-1.17035	-0.542744	-0.353981	-1.21117	-2.06867	0.27714	-0.417157	-0.432579	-1.24692	-2.10434	0.314151	-0.480889	-0.0472042	-0.571405	0.0262052	"WT"
"360"	0.225349	-0.275776	-0.277217	-0.419297	-0.437485	0.149572	-0.211064	-0.102884	-0.103537	-0.156148	0.30977	0.128834	-0.198214	-0.364853	-0.377116	0.26384	0.0598536	-0.0980407	-0.261753	-0.142143	-0.319136	-0.296318	-0.164293	-0.231276	-0.103609	-0.00948654	-0.141276	-0.0215832	-0.165899	-0.059289	0.416559	-0.262192	-0.399591	-0.469318	-0.54535	0.188084	0.0927893	-0.173822	-0.219641	-0.335712	-1.21413	-0.667039	-1.21413	-0.491186	-0.759749	-0.304288	-0.583191	-1.14012	0.257892	-0.894333	-0.142401	0.170028	0.882815	0.110216	-0.547776	0.0584135	-0.223645	0.0239366	"WT"
"361"	0.158596	-0.084112	-0.0294673	-0.268603	-0.214647	0.0201288	-0.131418	-0.0607855	-0.0329509	-0.122275	0.235629	0.0606285	-0.174906	-0.252956	-0.388342	0.105611	-0.0288181	-0.181981	-0.0163748	-0.10288	-0.0289506	-0.135989	0.00904613	-0.0491942	-0.199708	0.234195	-0.0442334	-0.332916	-0.167175	-0.0563787	0.0999953	-0.0378775	-0.131462	-0.0911656	-0.258065	-0.12823	0.0039188	-0.139961	-0.0529069	-0.0111023	-0.209974	-0.123843	0.280446	0.1182	-0.752111	-0.222175	-0.170761	-1.86443	0.18792	0.255912	-0.0419398	-0.200157	0.658965	0.0282721	-0.341195	0.115539	-0.032433	0.0358913	"WT"
"362"	0.200228	-0.0298546	-0.171884	-0.254009	-0.294992	0.0271682	-0.0585977	0.0648553	0.0907315	0.111926	0.575264	0.183569	-0.126902	-0.477297	-0.750914	0.0334688	0.060338	0.0567916	0.00939017	-0.0102797	0.21227	0.0212523	-0.228387	-0.226237	-0.285982	0.134563	0.0553762	-0.013043	0.00768349	0.0553206	0.156073	-0.00500907	-0.0304925	-0.232837	-0.416862	-0.17909	0.0738065	0.0377336	0.0965317	0.187996	-0.500802	-0.586638	-0.52607	0.214834	-0.265511	-0.331209	-0.513961	-0.531951	0.249251	0.495757	-0.00290852	0.143433	0.70028	-0.0126122	-0.631428	0.178759	0.0207689	0.052068	"WT"
"363"	0.0702382	0.0492822	0.0683819	0.0437644	0.166047	0.033948	0.0566806	0.0921533	0.157535	0.286952	-0.137494	-0.0498213	-0.012391	0.075957	0.143041	-0.500553	-0.223042	0.0114813	0.26277	0.460554	0.151339	0.0386188	0.0272815	0.0313811	0.144608	-0.0123677	0.0402893	0.0281448	0.116777	0.422265	-0.345592	-0.0528979	0.0432885	0.103397	0.488196	-0.706102	-0.138507	0.00296889	0.222693	0.829785	4.12848	0.825981	3.83254	1.39435	0.427735	0.0920856	0.239435	1.5304	-0.113771	0.639167	0.21831	0.571997	2.29337	-0.255178	0.16114	-0.055212	0.408081	-0.189358	"ERCC2"
"364"	0.207631	-0.164584	-0.166046	-0.242332	-0.380606	0.0650484	-0.0130489	-0.120578	-0.0453853	-0.196084	0.60182	0.216151	-0.209098	-0.512604	-0.664633	0.700227	0.28694	-0.102098	-0.575387	-0.83996	-0.0724934	-0.0450369	-0.0579698	-0.260404	-0.239489	0.283412	0.0333419	-0.0636127	-0.164826	-0.455912	0.497546	-0.0331222	-0.252772	-0.395338	-0.757848	0.399816	-0.00649663	0.032651	-0.359627	-0.535319	-1.41323	-0.806602	-0.0795207	-0.922645	-0.498213	-0.288634	-0.856706	-0.798672	0.238432	-0.638847	-0.166854	-0.70755	-0.230612	0.134471	-0.574266	0.148322	-0.532441	0.19131	"WT"
"365"	0.0989989	-0.0785637	0.0134694	-0.0336596	-0.0182788	0.249894	-0.0708589	-0.0552	0.136992	0.0241778	-0.110958	-0.0383974	-0.0989288	0.0448138	0.0596737	-0.265967	-0.112551	-0.139946	0.112527	0.322194	-0.0288755	-0.02854	-0.0145316	-0.0242172	0.0774208	-0.0811803	-0.00724317	0.100668	-0.0109715	0.262602	0.0802756	0.0252698	-0.0744335	-0.044842	-0.00193017	-0.083638	-0.0805394	-0.0488613	0.0964103	0.360128	1.51083	0.0477478	1.83136	0.18123	-0.153689	-0.0323902	-0.0180889	-0.120795	0.0325805	0.264248	0.0904334	-0.141433	-0.106571	-0.085411	0.0154262	-0.0289594	0.213864	-0.128581	"ERCC2"
"366"	0.123521	0.0661925	0.0274089	-0.114435	-0.173643	0.0594245	0.0785415	0.0112809	0.027508	-0.171973	0.656487	0.293206	-0.150499	-0.515748	-0.710779	0.540107	0.229182	-0.0890939	-0.382297	-0.48678	0.172948	0.12454	0.016753	-0.140485	-0.236427	0.10734	0.086906	0.0318186	-0.0619853	-0.148989	0.333733	0.198306	0.0404436	-0.178259	-0.578784	0.186779	0.153001	0.059286	-0.0721748	-0.368328	-0.148318	-0.384838	-0.0605417	-0.382638	-0.828998	-0.346951	-0.926934	-0.322356	0.261422	-0.526346	-0.255558	-0.824137	0.355456	0.193482	-0.623558	0.357349	-0.421714	0.301471	"WT"
"367"	0.287094	-0.26159	-0.203889	-0.270293	-0.439023	0.185385	0.104699	-0.00704599	-0.152513	-0.0453481	0.283673	0.141184	-0.18627	-0.335215	-0.476336	0.51549	0.10545	-0.0927647	-0.317948	-0.434342	-0.131073	-0.212788	-0.112376	-0.226951	-0.106332	0.158091	0.0167816	0.0521237	-0.0204853	-0.104308	0.420251	-0.132034	-0.318051	-0.362023	-0.533307	0.187527	0.131682	0.0322278	-0.105684	-0.166138	-1.85997	-0.36946	0.919828	-0.0941454	-0.572362	-0.357727	-0.736636	-0.506672	0.277033	-0.413154	-0.176406	-0.417704	0.17788	0.1369	-0.493733	0.133024	-0.290309	0.210626	"WT"
"368"	0.273122	-0.114457	-0.218456	-0.241427	-0.459383	0.0530696	0.0851119	0.0491149	0.114234	0.0599643	0.215691	0.0723254	-0.227288	-0.290349	-0.195272	0.110617	0.070719	-0.0180568	-0.0519061	0.0289227	-0.170545	-0.234642	-0.162614	-0.176039	0.0354409	0.132366	0.130865	-0.0413711	0.106335	0.0278618	0.479603	-0.160239	-0.354761	-0.432112	-0.363741	0.0824165	0.112193	0.128439	0.0627296	-0.0301522	-0.792854	-0.357907	-0.172061	0.0374525	-0.569528	-0.309851	-0.776271	-0.56188	0.2493	-0.0490434	0.0387312	-0.0209859	0.431537	-0.0290021	-0.33521	0.11398	0.0309716	0.0985004	"WT"
"369"	0.257687	-0.0670061	-0.115655	-0.350997	-0.361691	0.142675	0.0290924	-0.0333126	0.010923	-0.232137	0.41045	0.101408	-0.239026	-0.36162	-0.639389	0.366812	-0.0294452	-0.0931402	-0.174957	-0.255308	0.0545568	-0.150793	-0.00535222	-0.234604	-0.205597	0.129323	0.0781589	-0.221842	-0.0305736	-0.0317868	0.19439	0.0254683	-0.0844791	-0.264549	-0.469146	0.0125401	0.118346	0.00555808	-0.0263285	-0.185105	-2.24184	-0.50598	-0.163499	0.108277	-0.680877	-0.323747	-0.503137	-1.16993	0.264092	-0.0250288	-0.120573	0.149598	0.796274	0.0880873	-0.697371	0.189084	-0.222177	0.11286	"WT"
"370"	0.143015	-0.0661615	-0.0728423	-0.229359	-0.309735	0.233581	-0.0758439	-0.106417	-0.0616796	-0.471385	0.866267	0.261531	-0.339929	-0.72736	-1.23014	0.906744	0.26111	-0.285856	-0.833467	-1.21373	0.307289	0.0507455	-0.0752297	-0.325706	-0.525575	0.386336	0.0872048	0.139731	-0.359261	-0.908849	0.252307	0.0720921	0.0220197	-0.267055	-0.701046	0.0543762	0.152521	-0.00281022	-0.209854	-0.458063	-0.231979	-0.63719	-0.454176	-0.27259	-0.503024	-0.42554	-1.19734	-1.17019	0.311178	-0.745428	-0.478768	-0.830034	0.110911	0.313942	-0.821613	0.258736	-0.73039	0.288772	"WT"
