	A.C.A.A	A.C.A.C	A.C.A.G	A.C.A.T	C.C.A.A	C.C.A.C	C.C.A.G	C.C.A.T	G.C.A.A	G.C.A.C	G.C.A.G	G.C.A.T	T.C.A.A	T.C.A.C	T.C.A.G	T.C.A.T	A.C.G.A	A.C.G.C	A.C.G.G	A.C.G.T	C.C.G.A	C.C.G.C	C.C.G.G	C.C.G.T	G.C.G.A	G.C.G.C	G.C.G.G	G.C.G.T	T.C.G.A	T.C.G.C	T.C.G.G	T.C.G.T	A.C.T.A	A.C.T.C	A.C.T.G	A.C.T.T	C.C.T.A	C.C.T.C	C.C.T.G	C.C.T.T	G.C.T.A	G.C.T.C	G.C.T.G	G.C.T.T	T.C.T.A	T.C.T.C	T.C.T.G	T.C.T.T	A.T.A.A	A.T.A.C	A.T.A.G	A.T.A.T	C.T.A.A	C.T.A.C	C.T.A.G	C.T.A.T	G.T.A.A	G.T.A.C	G.T.A.G	G.T.A.T	T.T.A.A	T.T.A.C	T.T.A.G	T.T.A.T	A.T.C.A	A.T.C.C	A.T.C.G	A.T.C.T	C.T.C.A	C.T.C.C	C.T.C.G	C.T.C.T	G.T.C.A	G.T.C.C	G.T.C.G	G.T.C.T	T.T.C.A	T.T.C.C	T.T.C.G	T.T.C.T	A.T.G.A	A.T.G.C	A.T.G.G	A.T.G.T	C.T.G.A	C.T.G.C	C.T.G.G	C.T.G.T	G.T.G.A	G.T.G.C	G.T.G.G	G.T.G.T	T.T.G.A	T.T.G.C	T.T.G.G	T.T.G.T	Genotype
227	0.006305552	0.007373206	0.00805086	0.004431825	0.005223564	0.005276031	0.006280598	0.00423149	0.005753231	0.005263101	0.004452363	0.003514576	0.007771792	0.005866809	0.009603149	0.00940916	0.007595323	0.005467771	0.008434234	0.014553155	0.002350604	0.002638015	0.00662952	0.00450274	0.002341431	0.006882516	0.007690445	0.00592654	0.02346294	0.009049866	0.014404724	0.032147963	0.01070033	0.007456051	0.128430378	0.007066964	0.008932295	0.010698618	0.071180106	0.012043473	0.008496051	0.010202318	0.090261542	0.011095033	0.035071439	0.017225951	0.087737864	0.022259633	0.005327517	0.004690607	0.002832889	0.005797354	0.002166752	0.003204918	0.001711771	0.003090309	0.003227378	0.003365791	0.002563975	0.002643594	0.008106475	0.002345532	0.001678316	0.002782799	0.011963547	0.005195749	0.010020033	0.006261142	0.005005945	0.004292301	0.004802469	0.006325477	0.007304065	0.006629588	0.005640744	0.004824558	0.00495653	0.004886525	0.004068646	0.003309274	0.004673261	0.001948406	0.001678749	0.003362465	0.002166752	0.002117535	0.001521574	0.011540374	0.00254793	0.002855822	0.004294658	0.004824558	0.005002853	0.002198936	0.002288613	0.004211804	WT
228	0.005302055	0.007501352	0.02015612	0.003498584	0.005645211	0.005778965	0.013249006	0.003327588	0.005080403	0.002838057	0.007093501	0.004025726	0.005028559	0.006562784	0.011474796	0.006489015	0.004883472	0.003871665	0.007838491	0.00454816	0.001373159	0.0029965	0.008153234	0.002376849	0.002344802	0.003074561	0.015369251	0.002818008	0.005028559	0.005651286	0.00509991	0.006870721	0.012836554	0.014276766	0.136613704	0.011020541	0.009459542	0.024400074	0.094781351	0.020282441	0.010160807	0.013717273	0.082757508	0.017511908	0.008764061	0.014219365	0.063748869	0.01094226	0.005596485	0.005269473	0.004443705	0.007450646	0.003055278	0.002507446	0.002499926	0.00296178	0.003969151	0.002979097	0.003370061	0.003474711	0.003517862	0.001284559	0.001931144	0.003075528	0.024979433	0.008641935	0.017468359	0.012304855	0.005455854	0.007188013	0.007222009	0.008039117	0.01265167	0.008341472	0.010110182	0.007528541	0.007441632	0.005566423	0.004605036	0.005199106	0.004094989	0.002740126	0.002604931	0.004967098	0.001527639	0.002507446	0.002638811	0.00197452	0.001736504	0.002085368	0.007863475	0.002509514	0.002706048	0.002569118	0.004010838	0.002489713	WT
229	0.006364953	0.004877503	0.006533761	0.002226946	0.004613063	0.003065393	0.0086496	0.00252155	0.00570064	0.002634482	0.008152463	0.002348946	0.008535514	0.005608538	0.010144481	0.008098898	0.003774565	0.00192533	0.008315695	0.003618787	0.002266066	0.002611261	0.0070278	0.003278015	0.002383904	0.001254515	0.006898238	0.002989567	0.048926784	0.014891637	0.011497079	0.048728369	0.009769462	0.006417767	0.13186317	0.006124102	0.008174024	0.011239774	0.057303601	0.010506459	0.008188192	0.010537927	0.090304202	0.01206504	0.056852618	0.016148723	0.101444812	0.028751087	0.007168079	0.004919443	0.003413757	0.003832358	0.001157601	0.002128079	0.00228377	0.002543598	0.002236983	0.002686394	0.00208555	0.001638333	0.003732028	0.001514181	0.001103152	0.001980964	0.013105276	0.005031248	0.009428473	0.006467104	0.003935843	0.004876847	0.004714881	0.003890209	0.007500473	0.005846857	0.006951834	0.004198229	0.003803798	0.003406906	0.00417622	0.002641285	0.00238936	0.001900694	0.001869439	0.001616776	0.001157601	0.002482759	0.00162074	0.00216954	0.002236983	0.00300244	0.008739448	0.0024575	0.001363626	0.002801234	0.001733525	0.001903279	WT
230	0.006275995	0.00622638	0.012097164	0.004329317	0.002847007	0.004540425	0.009408584	0.003205782	0.005987367	0.003902164	0.009288719	0.003004791	0.005587624	0.005335294	0.008765102	0.005997997	0.004384974	0.003849899	0.010337577	0.005257028	0.001708204	0.002690622	0.007807123	0.002956789	0.002878542	0.002694351	0.008127629	0.002846644	0.013630417	0.004726569	0.013523301	0.017169268	0.015182974	0.008935568	0.168040612	0.013812582	0.009470044	0.010300038	0.075068489	0.011453666	0.009479998	0.009569593	0.098460419	0.012770362	0.022802022	0.014036478	0.08214153	0.014470169	0.004691978	0.003477706	0.004093291	0.003326042	0.001928953	0.002167059	0.001773187	0.001800667	0.002582498	0.002106559	0.002574244	0.002957517	0.004943163	0.001766195	0.001488086	0.002315702	0.018553423	0.008652864	0.015831405	0.011419411	0.008658857	0.004826632	0.006383472	0.007119559	0.010573624	0.007665534	0.007538858	0.008076296	0.006325122	0.005578933	0.005573028	0.004401272	0.003834017	0.001945859	0.00291948	0.002860396	0.001800356	0.001379038	0.001664068	0.001745261	0.002192687	0.002399136	0.004449765	0.003715855	0.002391853	0.002018508	0.003209597	0.002919798	WT
231	0.00432908	0.004495412	0.004074816	0.002479214	0.003535768	0.00459118	0.006050923	0.002397493	0.003330695	0.002672463	0.004754979	0.001542035	0.022123384	0.011696351	0.013674469	0.009991079	0.003126558	0.001807434	0.00428928	0.00381933	0.002308477	0.002131619	0.00546535	0.003490021	0.0012724	0.001540064	0.00566069	0.002043196	0.090006951	0.024579794	0.032965238	0.102932483	0.007936647	0.004819824	0.055975104	0.005125943	0.00835727	0.006189894	0.038647829	0.008740227	0.006474272	0.00688499	0.038945544	0.00709336	0.114469249	0.031737262	0.118674857	0.050613344	0.003293988	0.001453281	0.002171696	0.00211883	0.001337497	0.001792868	0.001196981	0.001539672	0.001472853	0.001540524	0.001398459	0.001404914	0.001477067	0.001394125	0.000910419	0.001402459	0.007842828	0.003390989	0.004900989	0.004021452	0.002925774	0.00284938	0.002606758	0.002890262	0.004656115	0.002795765	0.003191356	0.003142571	0.002669087	0.0025969	0.002162245	0.00173905	0.001751565	0.000847747	0.001408667	0.001599933	0.000710545	0.000672326	0.000691589	0.001161507	0.000617648	0.001369354	0.003621651	0.001700685	0.000647837	0.000929417	0.001052672	0.001065869	WT
232	0.007688879	0.010774363	0.019746349	0.006092308	0.010223849	0.012927045	0.011007747	0.007823853	0.005900758	0.00781976	0.010945133	0.005634824	0.009690794	0.014466068	0.012084629	0.012508517	0.004428794	0.004373751	0.015056591	0.005591042	0.004002099	0.004623542	0.010783099	0.005204259	0.002627345	0.002919377	0.00651496	0.002484647	0.028248981	0.009804779	0.019391614	0.036123251	0.010303098	0.007787411	0.093301501	0.008560078	0.009887538	0.009294262	0.054140141	0.010338662	0.008485032	0.008341078	0.070622169	0.009006844	0.043450227	0.019448825	0.08121995	0.02658761	0.005415847	0.0033452	0.002972298	0.004578574	0.003030579	0.002689835	0.002326648	0.003450793	0.00300748	0.002495345	0.002888854	0.002850909	0.005905179	0.002202277	0.001277022	0.003454192	0.012787416	0.005482411	0.008207595	0.007340648	0.007023247	0.005711293	0.004653296	0.00680832	0.00749136	0.005450359	0.005117399	0.004765699	0.005785882	0.004782088	0.003208927	0.002889254	0.00430259	0.001626139	0.003073626	0.003135328	0.002741953	0.001658117	0.002234806	0.00593785	0.00262471	0.002232677	0.006891981	0.004595495	0.002445579	0.002170816	0.003045206	0.003599462	WT
233	0.006343494	0.005252894	0.008255661	0.004083966	0.004311937	0.003243642	0.006261467	0.003569586	0.005042087	0.002906069	0.007747726	0.002803096	0.009121204	0.008138737	0.010966466	0.008077653	0.003600361	0.002180447	0.005962422	0.003224184	0.00168728	0.002279316	0.002087156	0.002985472	0.002240927	0.001840511	0.013074288	0.001978656	0.031188632	0.01306678	0.022455144	0.040753062	0.012286947	0.008028008	0.13346652	0.007738041	0.010936073	0.013062234	0.071380728	0.011033266	0.007363047	0.008621339	0.091035782	0.008821509	0.053844525	0.021802855	0.088253939	0.028454184	0.00564674	0.003625946	0.003012544	0.003745242	0.001698327	0.002533302	0.002104754	0.001501937	0.002032135	0.001708274	0.001840439	0.002609186	0.00404551	0.001987629	0.00176447	0.002099487	0.015486603	0.006043244	0.0094142	0.006195833	0.005720679	0.004518864	0.00477836	0.005372313	0.008331754	0.005368862	0.007055015	0.00569277	0.005430958	0.004793694	0.003894003	0.003059253	0.002851324	0.001640309	0.002384931	0.002034453	0.000983242	0.001300885	0.001365246	0.00127087	0.001828922	0.002318372	0.006288166	0.002134789	0.001108359	0.002046089	0.002372908	0.002099487	WT
234	0.007225047	0.007931572	0.016399753	0.004513856	0.008645406	0.009627856	0.015636739	0.005221504	0.006745492	0.005195579	0.016077834	0.003790195	0.017935444	0.009535214	0.014004468	0.009760787	0.003697667	0.002953245	0.008004641	0.003812378	0.002739929	0.00328392	0.007462989	0.003177106	0.003134269	0.002597789	0.006596034	0.00263208	0.03679772	0.011919017	0.015782813	0.043213665	0.010728099	0.007762815	0.073213181	0.007746752	0.010214879	0.012352016	0.060947745	0.012073001	0.008108217	0.008494359	0.060394941	0.009194732	0.053656036	0.019896813	0.093363118	0.028816505	0.005687913	0.002756208	0.003339495	0.003129469	0.003728828	0.002943644	0.003317407	0.00285243	0.003546624	0.002233452	0.00404772	0.002793495	0.00375082	0.001567746	0.001735281	0.002693868	0.015136037	0.005990159	0.011434432	0.006967498	0.007343508	0.006178739	0.006780102	0.004475365	0.009515332	0.006440653	0.009368514	0.006630343	0.006817528	0.003707844	0.005594338	0.003153486	0.001903904	0.001396479	0.002457869	0.002027266	0.00205466	0.001544685	0.002106675	0.001672114	0.002681594	0.003116445	0.010151943	0.002793495	0.001509764	0.001418437	0.002512272	0.001978908	WT
235	0.005309433	0.005632078	0.006205489	0.00465313	0.005242177	0.004823546	0.00790696	0.003863709	0.004331381	0.003669774	0.0056781	0.004015672	0.008970415	0.006802323	0.01036276	0.009730367	0.00489705	0.003397127	0.00537809	0.003489847	0.002423802	0.002530385	0.010166091	0.003805168	0.002021311	0.001922263	0.008298761	0.003048936	0.033493087	0.010910657	0.019783451	0.042211929	0.012062207	0.007688234	0.117904282	0.007949096	0.008342389	0.011070433	0.078693075	0.009893438	0.007291158	0.009349187	0.089539262	0.009295538	0.051274679	0.018319128	0.102685532	0.026229684	0.005395921	0.003114852	0.003340024	0.004128911	0.002257517	0.00209976	0.001898483	0.00244896	0.002016279	0.002311289	0.002282598	0.002282162	0.005498553	0.001634645	0.001536667	0.002840599	0.012456003	0.00599609	0.00990685	0.005963982	0.005966295	0.004014246	0.005798069	0.005262658	0.008248415	0.005723191	0.007193642	0.005063547	0.004548803	0.004956667	0.003183095	0.003381665	0.002975321	0.001401683	0.002604086	0.004087205	0.000967507	0.001111637	0.001334069	0.002865804	0.001374736	0.001981105	0.003596821	0.003066655	0.001299658	0.001476454	0.001865952	0.002678279	WT
236	0.00847272	0.009607616	0.010461243	0.006673076	0.006829893	0.007165102	0.009521137	0.005797967	0.00775823	0.00469513	0.009664208	0.004936196	0.008556666	0.008302504	0.010918495	0.012084704	0.005865729	0.003202539	0.009153588	0.005447409	0.003563422	0.004082442	0.012298135	0.004749398	0.002662138	0.002761841	0.01196521	0.003917616	0.013254443	0.00766385	0.008933314	0.019910045	0.012709079	0.010832116	0.110278936	0.010486262	0.009977582	0.014996724	0.080136233	0.017208858	0.011713405	0.011783855	0.085137071	0.014103416	0.024104072	0.017740393	0.065510969	0.018325166	0.006747965	0.004758749	0.003280557	0.00536102	0.002548482	0.003708966	0.002054357	0.002580293	0.003476304	0.002899094	0.003571075	0.003080829	0.005424757	0.003111267	0.001329955	0.003363488	0.019818826	0.007056075	0.011452125	0.008261244	0.007475547	0.006051471	0.006271194	0.005544884	0.010525477	0.007769571	0.006777754	0.007288792	0.006688779	0.004889133	0.004625929	0.003677034	0.004516354	0.001805043	0.00322091	0.00347148	0.001783937	0.001691809	0.002973411	0.002470493	0.003283176	0.002435239	0.010640344	0.002479692	0.002212037	0.001833425	0.004741577	0.003049943	WT
237	0.008239789	0.006961813	0.015260467	0.004900326	0.006468854	0.006319923	0.011574229	0.003479118	0.006657302	0.004297461	0.00984607	0.003352724	0.006852941	0.005382835	0.009653024	0.006357896	0.005281916	0.004213729	0.018651682	0.005562532	0.001963759	0.005671726	0.005401307	0.00287927	0.004734081	0.002685913	0.019692141	0.002743138	0.015772641	0.007729199	0.013514233	0.02090399	0.016479579	0.01245798	0.111910091	0.008211357	0.012244616	0.01636698	0.070988607	0.017155649	0.009172282	0.010027408	0.068922492	0.010058171	0.022625582	0.013112035	0.074328281	0.015509412	0.006510778	0.004149171	0.00649675	0.00461535	0.00330456	0.002784351	0.002418485	0.002989871	0.002817279	0.00315772	0.002268016	0.002923056	0.004302448	0.002269299	0.001687033	0.002328523	0.025939768	0.007979176	0.014617688	0.011367436	0.007104803	0.007593684	0.007570909	0.008542487	0.012959483	0.006315439	0.010914826	0.006869181	0.007785383	0.005943403	0.004498754	0.004268958	0.003203716	0.002553336	0.003596415	0.003589717	0.000991368	0.002151544	0.001787576	0.001708497	0.003380735	0.003608822	0.013608095	0.002776903	0.001536589	0.002269299	0.003149128	0.002217641	WT
238	0.007223928	0.007819649	0.012062091	0.004133308	0.005248559	0.006619159	0.008853326	0.003633964	0.005160181	0.003780281	0.010270128	0.003497121	0.009784938	0.0081715	0.011961695	0.010787601	0.00353924	0.002690632	0.005447396	0.003829388	0.001961583	0.002826158	0.006374395	0.002697943	0.002036914	0.00147924	0.004518856	0.002727755	0.030003816	0.009501745	0.017278004	0.036651318	0.011441926	0.008660472	0.117897217	0.008813671	0.012034576	0.01361018	0.068701808	0.010571533	0.007400786	0.009615063	0.092841958	0.010561307	0.049823309	0.019510249	0.096136588	0.027322695	0.006213399	0.005126863	0.003620618	0.005334766	0.002805763	0.002323415	0.002364706	0.003185469	0.001637788	0.001552753	0.003122719	0.002750151	0.005547713	0.001785421	0.001600146	0.002926137	0.018071032	0.00329584	0.010915097	0.006707684	0.007355648	0.003891721	0.00419856	0.005341786	0.007585546	0.004347708	0.005529815	0.004628303	0.005735771	0.004017197	0.003251909	0.003333252	0.004031595	0.001318336	0.001757064	0.001804406	0.001440797	0.000987452	0.001206483	0.001568231	0.002327383	0.001552753	0.006245439	0.002280613	0.001316406	0.00119028	0.001393675	0.00195924	WT
239	0.007471309	0.009320151	0.022879943	0.006039221	0.009029844	0.013320895	0.011489005	0.007554531	0.006149374	0.006776429	0.015548863	0.004585505	0.008671813	0.01314393	0.014672354	0.012281507	0.003702886	0.002443698	0.00736366	0.003779649	0.002149963	0.002965784	0.00670192	0.002939941	0.001881525	0.002110691	0.00638614	0.002600029	0.023214815	0.009205032	0.011378561	0.028298265	0.010354973	0.006876453	0.142802402	0.007641464	0.007489037	0.00854548	0.066779844	0.009750183	0.008076789	0.007720685	0.085796405	0.006949168	0.042076852	0.015798404	0.094621715	0.023278087	0.005738333	0.004702751	0.003670698	0.004851794	0.003536495	0.003219256	0.002511578	0.004372287	0.00308784	0.002029009	0.002418406	0.002856196	0.00552912	0.001944199	0.001604835	0.003336363	0.011797244	0.004999767	0.008457001	0.005700195	0.004869087	0.004122218	0.00293561	0.00440541	0.005884375	0.005247436	0.004704898	0.005395037	0.003972069	0.00395544	0.003105007	0.002356091	0.003590465	0.001386074	0.002771017	0.001590752	0.001383846	0.001059999	0.001337334	0.003179845	0.001456528	0.001259385	0.003561652	0.002402831	0.001588827	0.001173224	0.001953712	0.002373289	WT
240	0.003585537	0.003643842	0.004948711	0.002805966	0.003396341	0.003047891	0.004003549	0.002256438	0.002814501	0.002361367	0.002902649	0.002240356	0.011993326	0.007489507	0.013982062	0.010017228	0.003220132	0.00209917	0.004765426	0.00397989	0.002597202	0.001716628	0.005671694	0.003553242	0.001886995	0.002012969	0.006192318	0.002668659	0.084188446	0.024378197	0.044241747	0.086739618	0.007034047	0.003208166	0.072397814	0.003922626	0.007392036	0.005815517	0.04237089	0.006224657	0.00668444	0.006271172	0.054182785	0.007742407	0.102084369	0.028108032	0.128342804	0.043213615	0.002681061	0.002691012	0.001404524	0.002180349	0.001857462	0.00166903	0.001022966	0.001962214	0.000690272	0.001365327	0.001164509	0.00120067	0.004517827	0.001121364	0.000656491	0.00173793	0.007127153	0.002518511	0.004614865	0.003159658	0.002964795	0.003666394	0.003023432	0.003578155	0.003979218	0.004291027	0.004535455	0.003033272	0.00274613	0.002756687	0.00340403	0.001893744	0.001876743	0.000931504	0.001078474	0.001626023	0.001035892	0.001039724	0.000841105	0.006948545	0.000893294	0.00146285	0.001808053	0.003033272	0.001505942	0.000981194	0.00119141	0.002133459	WT
241	0.007049565	0.007836258	0.017905862	0.005805948	0.010353416	0.010583954	0.014790319	0.007431038	0.007325595	0.006101756	0.013662232	0.004435799	0.011931028	0.010435399	0.014391154	0.009061462	0.004762206	0.003609231	0.007072063	0.008062511	0.003710828	0.003537572	0.00739516	0.004897246	0.002651918	0.004925897	0.005719074	0.003948943	0.047222158	0.015236662	0.02312864	0.051222907	0.010349361	0.007608649	0.040927685	0.0072163	0.01402324	0.018752006	0.043138431	0.017331992	0.008822222	0.006451336	0.03463217	0.006843032	0.054983118	0.020993279	0.062532989	0.027885368	0.006217918	0.003087219	0.004344537	0.003504095	0.007096626	0.004177988	0.005673383	0.006216145	0.005266822	0.002642058	0.004478154	0.003294305	0.00529069	0.002090508	0.00281452	0.002450098	0.027659649	0.004673314	0.015648571	0.009844837	0.016128696	0.004312762	0.00656918	0.009267363	0.016600489	0.005644398	0.006339859	0.006407033	0.012199495	0.00299192	0.005249778	0.003768625	0.00396186	0.001331186	0.001997252	0.001562432	0.001818144	0.001594823	0.001567645	0.004927432	0.00146671	0.002281778	0.003597618	0.00220485	0.004817982	0.001534318	0.001836424	0.002853528	WT
242	0.002650164	0.004737524	0.006217085	0.002402476	0.003878791	0.003502459	0.005360573	0.002454058	0.003597196	0.00193507	0.006218428	0.002293916	0.014945976	0.008310152	0.014530007	0.009964193	0.003710229	0.001767733	0.00458101	0.003271456	0.002273774	0.001876317	0.002978096	0.003241209	0.001827147	0.001174864	0.002072809	0.0028821	0.076031356	0.020402488	0.02868745	0.089157216	0.0072166	0.004454686	0.083112605	0.004600485	0.00806967	0.007630357	0.052712299	0.007964113	0.006908901	0.00739473	0.06805724	0.006352384	0.099247998	0.027380884	0.124436473	0.04617734	0.003350499	0.002710058	0.001880595	0.001880285	0.000956561	0.001758497	0.000852261	0.000824256	0.001014856	0.0014799	0.001695999	0.001240988	0.00280713	0.001000971	0.000477488	0.002011393	0.009612742	0.002525281	0.005194024	0.003430695	0.003762474	0.002881981	0.002962622	0.00292611	0.003841955	0.003220958	0.003009031	0.002876836	0.00280713	0.002877792	0.001823137	0.001562039	0.002193779	0.000862291	0.001074626	0.000494812	0.000573937	0.000537319	0.000811677	0.000659405	0.001522284	0.000696423	0.003282579	0.001353805	0.000830278	0.000834143	0.000868161	0.001497846	WT
243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	WT
244	0.00500552	0.006537493	0.010414953	0.004183692	0.004595057	0.004076227	0.005867957	0.004070444	0.005105996	0.002618686	0.006283393	0.002763627	0.009608511	0.008396969	0.010164326	0.009241788	0.00339881	0.001821924	0.004463551	0.002401749	0.002432677	0.002275103	0.006319338	0.004491525	0.002163558	0.001885454	0.009425089	0.003209374	0.036206904	0.014129515	0.017505228	0.043842142	0.01038182	0.009645482	0.10067788	0.00844486	0.011622792	0.015072559	0.068609953	0.015720337	0.009000399	0.009217774	0.070164551	0.010163017	0.059878202	0.025594607	0.099384519	0.033698716	0.004231878	0.003267374	0.003936215	0.003499868	0.002223075	0.00251723	0.002152912	0.002186277	0.002746764	0.001055549	0.002155967	0.002051923	0.004734086	0.001390714	0.00144743	0.002140513	0.016685689	0.003734141	0.01045133	0.005949775	0.006282604	0.004516207	0.004367336	0.004934739	0.007141585	0.005145799	0.006053293	0.005642788	0.004973787	0.004045714	0.00375016	0.003308065	0.003204136	0.003454081	0.002443168	0.001949926	0.001546487	0.005404641	0.001660818	0.001061906	0.002527023	0.00369442	0.009038478	0.002051923	0.001138578	0.006321428	0.002171145	0.001427009	WT
